,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
Schwäbischen Alb,Schwäbischen Alb,LOC,-0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Hochwasser-Alarm,Hochwasser-Alarm,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Leer,Leer,LOC,-1.05263158,0.00000000,de,1.90000000,,371466.00000000,P,8.30306000,30.14056000,AFRICA,Südsudan,NEAF
Schneeschmelze,Schneeschmelze,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Verona,Verona,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Otepää,Otepää,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Schwechat,Schwechat,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Oberläufen von Bode und Ilse,Oberläufen von Bode und Ilse,LOC,-0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Kernhofer,Kernhofer,LOC,0.18421053,0.26315789,de,1.90000000,,0.00000000,,,,,,
Sprint-Dritter,Sprint-Dritter,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Harz-Flüssen,Harz-Flüssen,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Duisburg,Duisburg,LOC,0.00000000,0.00000000,de,1.90000000,,2934691.00000000,P,51.43247000,6.76516000,EUROPE,Deutschland,WCE
Südostasien,Südostasien,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Flughafen Berlin Brandenburg,Flughafen Berlin Brandenburg,LOC,0.36842105,0.00000000,de,1.90000000,,8181624.00000000,S,52.36213000,13.50168000,EUROPE,Deutschland,WCE
Indiens,Indiens,LOC,0.00000000,0.52631579,de,1.90000000,,-1.00000000,,,,,,
Landkreis Goslar,Landkreis Goslar,LOC,0.00000000,0.52631579,de,1.90000000,,2918840.00000000,P,51.90425000,10.42766000,EUROPE,Deutschland,WCE
Gasspeicher,Gasspeicher,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Flughafen Innsbruck,Flughafen Innsbruck,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Göteborg,Göteborg,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Bundesstraße 470,Bundesstraße 470,LOC,-0.97368421,0.00000000,de,1.90000000,,0.00000000,,,,,,
AAVnerGene Inc,AAVnerGene Inc,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
morjen,morjen,LOC,1.05263158,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Brandenburger,Brandenburger,LOC,1.42105263,0.70175439,de,1.90000000,,2956825.00000000,V,52.45000000,12.48333000,EUROPE,Deutschland,WCE
Maryland,Maryland,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Autofahrern,Autofahrern,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Prag,Prag,LOC,0.52631579,0.00000000,de,1.90000000,4076310-9,3067696.00000000,P,50.08804000,14.42076000,EUROPE,Czechia,WCE
Landkreis Oldenburg,Landkreis Oldenburg,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Schwarzach,Schwarzach,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Kreis Alzey-Worms,Kreis Alzey-Worms,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Polizeipräsidien,Polizeipräsidien,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Saudi-Arabien,Saudi-Arabien,LOC,0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Winzern,Winzern,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Kärntens,Kärntens,LOC,-0.26315789,0.26315789,de,1.90000000,,0.00000000,,,,,,
Mittelrhein,Mittelrhein,LOC,-0.73684211,0.00000000,de,1.90000000,,12076805.00000000,L,50.37449000,7.56047000,EUROPE,Deutschland,WCE
Heilbronn,Heilbronn,LOC,-0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Kyjiw,Kyjiw,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Staffel,Staffel,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Eibenstock,Eibenstock,LOC,0.00000000,0.00000000,de,1.90000000,4235508-4,2932738.00000000,P,50.49431000,12.59978000,EUROPE,Germany,WCE
Flusses Euphrat,Flusses Euphrat,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Hoffenheim,Hoffenheim,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Wetterwoche,Wetterwoche,LOC,-0.52631579,0.00000000,de,1.90000000,,0.00000000,,,,,,
Sorge,Sorge,LOC,0.00000000,0.00000000,de,1.90000000,,6625716.00000000,T,-67.18075000,-67.69429000,POLAR,Antarctica,WAN
New Yorker,New Yorker,LOC,-0.52631579,0.00000000,de,1.90000000,,5225847.00000000,T,41.52566000,-71.53784000,NORTH-AMERICA,United States,ENA
Alte Land,Alte Land,LOC,1.78947368,0.00000000,de,1.90000000,,2957269.00000000,L,53.52937000,9.66221000,EUROPE,Deutschland,NEU
Tagesverlauf,Tagesverlauf,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Ägypten-Boom,Ägypten-Boom,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Mais,Mais,LOC,-0.52631579,0.00000000,de,1.90000000,,3382188.00000000,L,3.63615000,-53.07146000,SOUTH-AMERICA,French Guiana,NSA
Pinneberg,Pinneberg,LOC,0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Solo-Reisen,Solo-Reisen,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Höchsttemperaturen,Höchsttemperaturen,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Eisblöcke,Eisblöcke,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Äckern,Äckern,LOC,-0.26315789,0.26315789,de,1.90000000,,3321501.00000000,L,48.57611000,16.60667000,EUROPE,Austria,WCE
Bahn-Pendler,Bahn-Pendler,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Straßensperren,Straßensperren,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
t3n.de,t3n.de,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Friesland,Friesland,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Weststeiermark,Weststeiermark,LOC,-0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Bad Sulza,Bad Sulza,LOC,-0.73684211,0.00000000,de,1.90000000,,2953330.00000000,P,51.08929000,11.62474000,EUROPE,Deutschland,WCE
Volleinsatz,Volleinsatz,LOC,0.00000000,0.52631579,de,1.90000000,,0.00000000,,,,,,
Niederrhein,Niederrhein,LOC,-0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
U6,U6,LOC,0.00000000,1.05263158,de,1.90000000,,-1.00000000,,,,,,
Winterblues,Winterblues,LOC,-0.52631579,0.00000000,de,1.90000000,,0.00000000,,,,,,
Monaten,Monaten,LOC,-0.15789474,0.00000000,de,1.90000000,,0.00000000,,,,,,
Südtiroler,Südtiroler,LOC,1.05263158,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Nacht am Berg,Nacht am Berg,LOC,-1.05263158,0.00000000,de,1.90000000,,0.00000000,,,,,,
Langeneß,Langeneß,LOC,-0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Blitzeinschlag,Blitzeinschlag,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Warnstreiktag,Warnstreiktag,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Köhlbrandbrücke,Köhlbrandbrücke,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Unwetter,Unwetter,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Landwirtschaftskammer,Landwirtschaftskammer,LOC,-0.36842105,0.52631579,de,1.90000000,,-1.00000000,,,,,,
Landkreis Oberhavel,Landkreis Oberhavel,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
A93,A93,LOC,-0.52631579,0.00000000,de,1.90000000,,0.00000000,,,,,,
Pellworm,Pellworm,LOC,-0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Murmeltiertag,Murmeltiertag,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Weilheim,Weilheim,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Regenserie,Regenserie,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Trockenperioden,Trockenperioden,LOC,-0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Gefrorene Böden,Gefrorene Böden,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Eurowings-Chef,Eurowings-Chef,LOC,-0.18421053,0.00000000,de,1.90000000,,-1.00000000,,,,,,
st…,st…,LOC,0.00000000,0.52631579,de,1.90000000,,0.00000000,,,,,,
Leweling,Leweling,LOC,-0.73684211,0.00000000,de,1.90000000,,0.00000000,,,,,,
Kreis Gotha,Kreis Gotha,LOC,-0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Tambach-Dietharz,Tambach-Dietharz,LOC,-0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Rivva,Rivva,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Dachstein,Dachstein,LOC,-0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Unternehmerverband,Unternehmerverband,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Lawinenabgängen,Lawinenabgängen,LOC,-0.52631579,0.00000000,de,1.90000000,,0.00000000,,,,,,
FDP-Chef,FDP-Chef,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Jubiläum,Jubiläum,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Tierpark Nordhorn,Tierpark Nordhorn,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Stadt Dornbirn,Stadt Dornbirn,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Tag des Lebens,Tag des Lebens,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Wolkenfelder,Wolkenfelder,LOC,1.05263158,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Lawinengefahr,Lawinengefahr,LOC,-0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Berli,Berli,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Nationalteams,Nationalteams,LOC,0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Jahren,Jahren,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Großbritanniens,Großbritanniens,LOC,0.97368421,0.00000000,de,1.90000000,,0.00000000,,,,,,
Liveblog,Liveblog,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Eisflächen,Eisflächen,LOC,-0.73684211,0.00000000,de,1.90000000,,0.00000000,,,,,,
Stüdlhütte,Stüdlhütte,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Straße in NRW,Straße in NRW,LOC,0.73684211,0.00000000,de,1.90000000,,0.00000000,,,,,,
Ursachen,Ursachen,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Körnermais,Körnermais,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Statistischen Landesamtes,Statistischen Landesamtes,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Kreis Tuttlingen,Kreis Tuttlingen,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Bremerhaven,Bremerhaven,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Magdeburger,Magdeburger,LOC,0.00000000,0.00000000,de,1.90000000,,2874543.00000000,T,52.16667000,11.16667000,EUROPE,Germany,WCE
Belgien,Belgien,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Haseln,Haseln,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
nordfriesischen Inseln,nordfriesischen Inseln,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Staat,Staat,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Bikepark,Bikepark,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Puchberg,Puchberg,LOC,0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Blutgruppen,Blutgruppen,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Eises,Eises,LOC,-0.26315789,0.26315789,de,1.90000000,,-1.00000000,,,,,,
Mengen,Mengen,LOC,-0.07894737,0.52631579,de,1.90000000,,8632492.00000000,A,40.94849000,32.06535000,EUROPE-AFRICA,Türkei,MED
Berliner Unfallkrankenhaus,Berliner Unfallkrankenhaus,LOC,0.73684211,0.00000000,de,1.90000000,,0.00000000,,,,,,
Stadt Frankfurt,Stadt Frankfurt,LOC,0.00000000,0.00000000,de,1.90000000,4018118-2,2925533.00000000,P,50.11552000,8.68417000,EUROPE,Germany,WCE
Treptow-Köpenick,Treptow-Köpenick,LOC,-0.15789474,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Unfallkrankenhaus Berlin,Unfallkrankenhaus Berlin,LOC,-0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Lhotse,Lhotse,LOC,0.44736842,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Volles Haus,Volles Haus,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Königswinter,Königswinter,LOC,-0.07894737,0.00000000,de,1.90000000,4031563-0,2885734.00000000,P,50.67734000,7.19245000,EUROPE,Germany,WCE
Zugausfälle,Zugausfälle,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Deggendorf,Deggendorf,LOC,0.00000000,0.70175439,de,1.90000000,,-1.00000000,,,,,,
Botanischen Garten,Botanischen Garten,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Sachsen-Anhalts Ministerpräsident,Sachsen-Anhalts Ministerpräsident,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Vilshofen,Vilshofen,LOC,0.00000000,0.70175439,de,1.90000000,,-1.00000000,,,,,,
TTS-Player,TTS-Player,LOC,-0.42105263,0.17543860,de,1.90000000,,-1.00000000,,,,,,
Wetterausblick,Wetterausblick,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Winterthurer,Winterthurer,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Winterthur,Winterthur,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Sommergefühle,Sommergefühle,LOC,-0.25438596,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Simbach am Inn,Simbach am Inn,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Achttausendern,Achttausendern,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Bay…,Bay…,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Düngemitteln,Düngemitteln,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Vorjahres,Vorjahres,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Ringe-Event,Ringe-Event,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Amerikanerin,Amerikanerin,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Niederösterreichs,Niederösterreichs,LOC,0.00000000,0.52631579,de,1.90000000,,0.00000000,,,,,,
Strandbad Tegelsee,Strandbad Tegelsee,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Bezirk Leibnitz,Bezirk Leibnitz,LOC,0.00000000,0.00000000,de,1.90000000,4996735-6,2772752.00000000,A,46.79565000,15.51849000,EUROPE,Austria,WCE
Autobahn 7,Autobahn 7,LOC,-0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Dating-Portal,Dating-Portal,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Ungarn,Ungarn,LOC,-0.36842105,0.00000000,de,1.90000000,4078541-5,719819.00000000,A,47.00000000,20.00000000,EUROPE,Hungary,WCE
Feldkirch,Feldkirch,LOC,0.81578947,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Porta-Westfalica,Porta-Westfalica,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
gewittern,gewittern,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Garmisch-Partenkirchen,Garmisch-Partenkirchen,LOC,0.52631579,0.52631579,de,1.90000000,,-1.00000000,,,,,,
Kühle Temperaturen,Kühle Temperaturen,LOC,-0.97368421,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Fashion Week,Fashion Week,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Wintersportfans,Wintersportfans,LOC,0.59398496,0.00000000,de,1.90000000,,0.00000000,,,,,,
Frankfurter Zoo,Frankfurter Zoo,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
niederschlagsarme Winter,niederschlagsarme Winter,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Eisdiele,Eisdiele,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
noe,noe,LOC,0.52631579,0.00000000,de,1.90000000,,11578680.00000000,L,16.41426000,-61.40646000,CENTRAL-AMERICA,Guadeloupe,CAR
Ambrosia-Pollen,Ambrosia-Pollen,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Unterrichtsausfall,Unterrichtsausfall,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Pflanzenfreunde,Pflanzenfreunde,LOC,1.05263158,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Uni Hamburg,Uni Hamburg,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Volkspark Friedrichshain,Volkspark Friedrichshain,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Schweriner Zoo,Schweriner Zoo,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Ärmelkanals,Ärmelkanals,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Miniatur-Wunderland-Gründer,Miniatur-Wunderland-Gründer,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Thalia Theater fû¥r,Thalia Theater fû¥r,LOC,0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Dû¥sseldorfer Schauspielhaus,Dû¥sseldorfer Schauspielhaus,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Sturmtief «Elli,Sturmtief «Elli,LOC,-0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
Schlittschuhlaufen,Schlittschuhlaufen,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Ferienwohnungen,Ferienwohnungen,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Neustadt an der Weinstraße,Neustadt an der Weinstraße,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Wolken,Wolken,LOC,0.00000000,0.00000000,de,1.90000000,,6553814.00000000,A,50.33330000,7.46667000,EUROPE,Germany,WCE
Pennsylvania,Pennsylvania,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Hooge,Hooge,LOC,-0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Glätteunfällen,Glätteunfällen,LOC,0.73684211,0.00000000,de,1.90000000,,0.00000000,,,,,,
Co.,Co.,LOC,0.00000000,1.05263158,de,1.90000000,,-1.00000000,,,,,,
Hagelsturm,Hagelsturm,LOC,-0.18421053,0.26315789,de,1.90000000,,-1.00000000,,,,,,
Flussmündungen,Flussmündungen,LOC,-0.12280702,0.00000000,de,1.90000000,,0.00000000,,,,,,
Norweger,Norweger,LOC,0.36842105,0.00000000,de,1.90000000,,2729467.00000000,T,79.85000000,11.63333000,ARCTIC,Svalbard and Jan Mayen,ARO
Schwarzwälder,Schwarzwälder,LOC,-1.05263158,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Flughafen Berlin,Flughafen Berlin,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Cafés,Cafés,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Herr Meyer,Herr Meyer,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Frohburg,Frohburg,LOC,0.60526316,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Kamatsch…,Kamatsch…,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Mauerbach,Mauerbach,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Mittagssonne,Mittagssonne,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Tsunami-Gefahr,Tsunami-Gefahr,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Billige Importe,Billige Importe,LOC,-1.05263158,0.00000000,de,1.90000000,,0.00000000,,,,,,
"Flughafen
 ","Flughafen
 ",LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Erdbeben,Erdbeben,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Apfelernte,Apfelernte,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Neu-Ulm,Neu-Ulm,LOC,0.36842105,0.00000000,de,1.90000000,4041987-3,2863941.00000000,P,48.39279000,10.01112000,EUROPE,Germany,WCE
lnw,lnw,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Fichtelgebirge,Fichtelgebirge,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Fürth,Fürth,LOC,0.36842105,0.00000000,de,1.90000000,4018827-9,2923544.00000000,P,49.47593000,10.98856000,EUROPE,Germany,WCE
New Jersey,New Jersey,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Fakt,Fakt,LOC,1.05263158,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Bordeaux,Bordeaux,LOC,0.00000000,0.00000000,de,1.90000000,4088072-2,3031582.00000000,P,44.84124000,-0.58046000,EUROPE-AFRICA,France,MED
Hönow,Hönow,LOC,-0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Wochenendes,Wochenendes,LOC,0.82456140,0.17543860,de,1.90000000,,0.00000000,,,,,,
Flughafen Wien-Schwechat,Flughafen Wien-Schwechat,LOC,0.28947368,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Venedig,Venedig,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Greifswald,Greifswald,LOC,-0.12280702,0.31578947,de,1.90000000,,-1.00000000,,,,,,
Anhalt-Bitterfeld,Anhalt-Bitterfeld,LOC,0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
East Rutherford,East Rutherford,LOC,0.73684211,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Uckermark,Uckermark,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Streusalz-Verbotes,Streusalz-Verbotes,LOC,-0.03684211,0.71578947,de,1.90000000,,0.00000000,,,,,,
Franzosen,Franzosen,LOC,0.00000000,0.52631579,de,1.90000000,,2925459.00000000,H,53.97908000,8.84757000,EUROPE,Germany,NEU
Dornbirn,Dornbirn,LOC,0.00000000,0.00000000,de,1.90000000,,2780741.00000000,P,47.41427000,9.74195000,EUROPE,Österreich,WCE
Haaland,Haaland,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Mbappé,Mbappé,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Gl…,Gl…,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Bauernregel,Bauernregel,LOC,0.00000000,0.84210526,de,1.90000000,,-1.00000000,,,,,,
Ingolstadt,Ingolstadt,LOC,0.36842105,0.00000000,de,1.90000000,4026991-7,2895992.00000000,P,48.76508000,11.42372000,EUROPE,Germany,WCE
Tote,Tote,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Deutschlands am Morgen,Deutschlands am Morgen,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Treptow,Treptow,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Weizen,Weizen,LOC,0.15789474,0.00000000,de,1.90000000,,2377279.00000000,H,16.55000000,-7.81667000,AFRICA,Mauretanien,SAH
Wetterprognosen,Wetterprognosen,LOC,-0.52631579,0.00000000,de,1.90000000,,0.00000000,,,,,,
Armenien,Armenien,LOC,0.18421053,0.26315789,de,1.90000000,,-1.00000000,,,,,,
Glätte-Warnung,Glätte-Warnung,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Sonntag,Sonntag,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Birke,Birke,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Bern,Bern,LOC,-0.15789474,0.00000000,de,1.90000000,,2661552.00000000,P,46.94809000,7.44744000,EUROPE,Schweiz,WCE
Syrien,Syrien,LOC,0.36842105,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Simbabwe,Simbabwe,LOC,0.00000000,0.52631579,de,1.90000000,,-1.00000000,,,,,,
Mosambik,Mosambik,LOC,-0.36842105,0.52631579,de,1.90000000,,-1.00000000,,,,,,
Schne…,Schne…,LOC,0.00000000,0.52631579,de,1.90000000,,0.00000000,,,,,,
Afrikas,Afrikas,LOC,0.00000000,0.52631579,de,1.90000000,,0.00000000,,,,,,
Warmes Wochenende – Sonntag,Warmes Wochenende – Sonntag,LOC,0.00000000,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Hérault,Hérault,LOC,0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Kelce,Kelce,LOC,0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Département,Département,LOC,0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Gewitter-Chaos,Gewitter-Chaos,LOC,-0.52631579,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Badegewässern,Badegewässern,LOC,0.89473684,0.00000000,de,1.90000000,,0.00000000,,,,,,
Matsch,Matsch,LOC,-1.05263158,0.00000000,de,1.90000000,,-1.00000000,,,,,,
Schneepflügen,Schneepflügen,LOC,-1.39473684,0.26315789,de,1.90000000,,0.00000000,,,,,,
Autobahn 42,Autobahn 42,LOC,0.00000000,0.00000000,de,1.90000000,,0.00000000,,,,,,
Bedrängnis,Bedrängnis,LOC,0.36842105,0.00000000,de,1.90000000,,0.00000000,,,,,,
